date,credit_rating_wi,credit_rating_ni,credit_rating,gdp_wi,gdp_ni,gdp,house_mkt_wi,house_mkt_ni,house_mkt,inflation_wi,inflation_ni,inflation,monetary_wi,monetary_ni,monetary,oil_wi,oil_ni,oil,unemp_wi,unemp_ni,unemp,usd_wi,usd_ni,usd
1980-06-30,,-0.12303242357165654,-0.12303242357165654,,0.012338920556571265,0.012338920556571265,,-0.042118306360148565,-0.042118306360148565,,1.176037271983802,1.176037271983802,,0.10583328007821333,0.10583328007821333,,0.7808500720885493,0.7808500720885493,,0.5170708175030834,0.5170708175030834,,-0.037879877222147015,-0.037879877222147015
1980-07-31,,-0.0709603623401972,-0.0709603623401972,,-0.049698926236845714,-0.049698926236845714,,0.02258563757216131,0.02258563757216131,,1.0951894207773052,1.0951894207773052,,0.6894329142193504,0.6894329142193504,,0.980294098163265,0.980294098163265,,0.6870404506091474,0.6870404506091474,,-0.058652623379189014,-0.058652623379189014
1980-08-31,,-0.10017178640394088,-0.10017178640394088,,-0.08682705545462259,-0.08682705545462259,,-0.12259942722497424,-0.12259942722497424,,0.7981643870350897,0.7981643870350897,,0.08882050713954577,0.08882050713954577,,0.5847121750265306,0.5847121750265306,,0.16456226953573388,0.16456226953573388,,-0.058652623379189,-0.058652623379189
1980-09-30,,-0.1092326791693286,-0.1092326791693286,,-0.05012557702165464,-0.05012557702165464,,-0.05780756030825504,-0.05780756030825504,,0.8824517615968358,0.8824517615968358,,-0.11279246144557725,-0.11279246144557725,,0.8438877472486536,0.8438877472486536,,-0.0044298641829441,-0.0044298641829441,,-0.03962312766082551,-0.03962312766082551
1980-10-31,,-0.13734298081378582,-0.13734298081378582,,-0.0864488007260296,-0.0864488007260296,,0.026967944781122532,0.026967944781122532,,0.8331955456831651,0.8331955456831651,,0.16014026583074892,0.16014026583074892,,0.4646316333494021,0.4646316333494021,,-0.05241622896610477,-0.05241622896610477,,-0.01064494215019235,-0.01064494215019235
1980-11-30,,-0.14628816204278247,-0.14628816204278247,,-0.1417607756420161,-0.1417607756420161,,-0.1314167717735262,-0.1314167717735262,,0.5149446255359412,0.5149446255359412,,-0.05265628161684264,-0.05265628161684264,,0.06522085262448621,0.06522085262448621,,-0.2593024557623922,-0.2593024557623922,,-0.05865262337918899,-0.05865262337918899
1980-12-31,,-0.038075257035418635,-0.038075257035418635,,-0.05756641813097045,-0.05756641813097045,,-0.13088941843528368,-0.13088941843528368,,0.9586117831206252,0.9586117831206252,,0.4625391651185525,0.4625391651185525,,0.5899182476907602,0.5899182476907602,,-0.09487368489837647,-0.09487368489837647,,-0.058652623379189014,-0.058652623379189014
1981-01-31,,-0.14691130013619014,-0.14691130013619014,,-0.02862367324916588,-0.02862367324916588,,-0.1329746170070453,-0.1329746170070453,,0.8217387827529318,0.8217387827529318,,0.4333463851138896,0.4333463851138896,,1.4747029122535464,1.4747029122535464,,0.060266032369454825,0.060266032369454825,,-0.058652623379189,-0.058652623379189
1981-02-28,,-0.12102819205993508,-0.12102819205993508,,-0.12839376234870564,-0.12839376234870564,,-0.10042808180783153,-0.10042808180783153,,0.9587696684175884,0.9587696684175884,,0.202891531419178,0.202891531419178,,1.1297912321270591,1.1297912321270591,,0.10623008068700752,0.10623008068700752,,-0.05865262337918899,-0.05865262337918899
1981-03-31,,0.1183122721003187,0.1183122721003187,,-0.10766912518652176,-0.10766912518652176,,-0.039283687934087985,-0.039283687934087985,,1.3905851645376492,1.3905851645376492,,0.16976792126795515,0.16976792126795515,,1.5608905420816883,1.5608905420816883,,-0.12017427086013382,-0.12017427086013382,,-0.02069475661130136,-0.02069475661130136
1981-04-30,,-0.10682690860736822,-0.10682690860736822,,-0.08217014205348061,-0.08217014205348061,,-0.09165645326155132,-0.09165645326155132,,0.9532053243973472,0.9532053243973472,,0.1480393897612493,0.1480393897612493,,1.4434737604572312,1.4434737604572312,,-0.19811680843219973,-0.19811680843219973,,-0.03902168502033542,-0.03902168502033542
1981-05-31,,-0.05981264195669921,-0.05981264195669921,,-0.009469482600409293,-0.009469482600409293,,-0.15733701029576438,-0.15733701029576438,,0.5023908235273331,0.5023908235273331,,0.4688869393300726,0.4688869393300726,,1.0757738924379727,1.0757738924379727,,-0.4036431569819043,-0.4036431569819043,,-0.058652623379189,-0.058652623379189
1981-06-30,,-0.13299464110037412,-0.13299464110037412,,-0.20867149771880492,-0.20867149771880492,,-0.08945696592710385,-0.08945696592710385,,0.8705292677697987,0.8705292677697987,,0.2223491721353389,0.2223491721353389,,1.9869526916297229,1.9869526916297229,,-0.15005698237670287,-0.15005698237670287,,-0.058652623379189,-0.058652623379189
1981-07-31,,-0.09154203164878616,-0.09154203164878616,,0.059231543776370375,0.059231543776370375,,-0.04145576098553369,-0.04145576098553369,,1.4600665767554537,1.4600665767554537,,0.3637660917415065,0.3637660917415065,,2.0036516101291766,2.0036516101291766,,0.3608971807291652,0.3608971807291652,,0.016394280936008032,0.016394280936008032
1981-08-31,,-0.1313549816972101,-0.1313549816972101,,0.00949743620103639,0.00949743620103639,,-0.0850845408519999,-0.0850845408519999,,0.578839513944869,0.578839513944869,,-0.04810039608768494,-0.04810039608768494,,1.3882696962169991,1.3882696962169991,,-0.34855000345857656,-0.34855000345857656,,-0.0406540632639982,-0.0406540632639982
