date,monetary_wi,monetary_ni,monetary,unemp_v3_wi,unemp_v3_ni,unemp_v3
1980-07-31,,0.849343768709587,0.849343768709587,,0.9577055996517458,0.9577055996517458
1980-08-31,,0.09173125456471265,0.09173125456471265,,0.22737250606228768,0.22737250606228768
1980-09-30,,-0.16258335201598548,-0.16258335201598548,,-0.00884893299854008,-0.00884893299854008
1980-10-31,,0.18169400101038963,0.18169400101038963,,-0.07592547611886154,-0.07592547611886154
1980-11-30,,-0.08672757239160248,-0.08672757239160248,,-0.36511622802119276,-0.36511622802119276
1980-12-31,,0.5631399845823447,0.5631399845823447,,-0.13527357190584546,-0.13527357190584546
1981-01-31,,0.5263162107250188,0.5263162107250188,,0.08158461233072994,0.08158461233072994
1981-02-28,,0.23562044912157792,0.23562044912157792,,0.14583431082088902,0.14583431082088902
1981-03-31,,0.1938383259612613,0.1938383259612613,,-0.17063936493688475,-0.17063936493688475
1981-04-30,,0.16642995545571454,0.16642995545571454,,-0.27958939701338426,-0.27958939701338426
1981-05-31,,0.5711470672248695,0.5711470672248695,,-0.5668792770272639,-0.5668792770272639
1981-06-30,,0.2601643178937387,0.2601643178937387,,-0.21241016788582298,-0.21241016788582298
1981-07-31,,0.43854762590158736,0.43854762590158736,,0.5018143646235783,0.5018143646235783
1981-08-31,,-0.08098077820417769,-0.08098077820417769,,-0.4898686865263806,-0.4898686865263806
1981-09-30,,0.5221041195657002,0.5221041195657002,,-0.004377022803476623,-0.004377022803476623
1981-10-31,,-0.08315250263124117,-0.08315250263124117,,0.09847240545339501,0.09847240545339501
1981-11-30,,-0.15960091511697566,-0.15960091511697566,,0.29086199795259005,0.29086199795259005
1981-12-31,,0.1476376780124909,0.1476376780124909,,0.17077700408048066,0.17077700408048066
1982-01-31,,0.6678287820861365,0.6678287820861365,,0.8380537921395588,0.8380537921395588
1982-02-28,,0.8898000335130801,0.8898000335130801,,0.6576040934023794,0.6576040934023794
1982-03-31,,0.4793071323647222,0.4793071323647222,,0.4416311003075448,0.4416311003075448
1982-04-30,,-0.12924197898918388,-0.12924197898918388,,0.1610979609547411,0.1610979609547411
1982-05-31,,0.025987329784447146,0.025987329784447146,,0.5116376047349688,0.5116376047349688
1982-06-30,,0.28572851602030763,0.28572851602030763,,0.515113325712951,0.515113325712951
1982-07-31,,0.12992704540070038,0.12992704540070038,,0.42057893593008305,0.42057893593008305
1982-08-31,,0.5169097268134747,0.5169097268134747,,0.7168322932377438,0.7168322932377438
1982-09-30,,0.11408604799658244,0.11408604799658244,,0.9611737207467016,0.9611737207467016
1982-10-31,,0.46573839758523566,0.46573839758523566,,2.2712061086125197,2.2712061086125197
1982-11-30,,0.6594947831558264,0.6594947831558264,,2.2250079781281875,2.2250079781281875
1982-12-31,,0.5014728876106436,0.5014728876106436,,1.1919205056158497,1.1919205056158497
1983-01-31,,0.9672229374883065,0.9672229374883065,,1.2160688157302524,1.2160688157302524
1983-02-28,,0.9961143722046784,0.9961143722046784,,0.5757458392444695,0.5757458392444695
1983-03-31,,0.08771148863575501,0.08771148863575501,,0.4311872526086269,0.4311872526086269
1983-04-30,,0.039863942000095104,0.039863942000095104,,0.08601833015772689,0.08601833015772689
1983-05-31,,-0.20298224809422774,-0.20298224809422774,,-0.06172651708554659,-0.06172651708554659
1983-06-30,,0.5475551700561613,0.5475551700561613,,0.19313927645237297,0.19313927645237297
1983-07-31,,0.7764380520320001,0.7764380520320001,,-0.07672959804478088,-0.07672959804478088
1983-08-31,,0.5418185851410283,0.5418185851410283,,0.06473447030695623,0.06473447030695623
1983-09-30,,0.46560662988528523,0.46560662988528523,,-0.14891043733159545,-0.14891043733159545
1983-10-31,,-0.23582609656636486,-0.23582609656636486,,-0.2841815658942827,-0.2841815658942827
1983-11-30,,-0.18507700132977611,-0.18507700132977611,,-0.18084495880818163,-0.18084495880818163
1983-12-31,,0.3048980627728588,0.3048980627728588,,0.43021662896907203,0.43021662896907203
1984-01-31,-0.34039328602994035,0.17475014417469456,-0.08282157092762289,-0.42117153962163906,0.18256126202162515,-0.11930513880000698
1984-02-29,-0.03006961510774024,0.5923317922232582,0.281131088557759,-0.304265278625257,0.10224313503162415,-0.10101107179681644
1984-03-31,-0.14429688181597103,0.32039286030789565,0.08804798924596229,-0.30051019812251384,-0.2648656996017178,-0.28268794886211585
1984-04-30,-0.3281239710488347,-0.22903003880734635,-0.2785770049280905,-0.3887590076787441,-0.16917999675957,-0.27896950221915706
1984-05-31,-0.1252487205837371,0.6004826306977116,0.23761695505698724,-0.6279092653654949,-0.17079541922307231,-0.39935234229428357
1984-06-30,0.12720956156960098,0.365288729500803,0.24624914553520197,-0.5597173919635864,0.06346729252015736,-0.2481250497217145
1984-07-31,0.004483722114766483,0.4265878142899853,0.21553576820237594,-0.16318785840547814,-0.09438527580185806,-0.12878656710366812
1984-08-31,-0.05852720757793183,0.42918031391986905,0.18532655317096858,-0.4016975072404093,-0.20506273491100943,-0.30338012107570933
1984-09-30,-0.3727067766724873,0.4014962948912594,0.01439475910938603,-0.18066035260443414,0.006625103012786421,-0.08701762479582387
1984-10-31,-0.4933246412022321,-0.09321139097997774,-0.29326801609110487,-0.5326993425421275,-0.053032237338116114,-0.2928657899401218
1984-11-30,-0.10176861395422998,0.4008688555304855,0.14955012078812774,-0.30587235244175753,0.15908177475815352,-0.073395288841802
1984-12-31,-0.06840945595190721,0.5852661045094462,0.25842832427876944,-0.26286160454032426,-0.049565135799339875,-0.15621337016983206
1985-01-31,-0.30043086977905076,0.49910763004766173,0.0993383801343055,-0.5067130109695073,0.005610818355200553,-0.25055109630715333
1985-02-28,-0.2517387097279072,0.2908702819221276,0.0195657860971102,-0.21483223369857943,-0.22903962800989577,-0.22193593085423755
1985-03-31,-0.42454667424265286,0.3394556796636916,-0.04254549728948062,-0.352008059539815,-0.08536684427007213,-0.2186874519049436
