date,MAI3,dMAI3
1989-05-05,-0.5599914007947994,0.10393710961785896
1989-06-02,-0.10898452720441447,0.5990256095788581
1989-07-07,-0.3241398906282882,0.2621332829894705
1989-08-04,-0.4768086708587626,0.1581215114267313
1989-09-01,-0.35086015982224233,0.2604616686346473
1989-10-06,-0.6586445123116222,0.019574895337862275
1989-11-03,-0.10860058093565433,0.698530647172676
1989-12-08,-0.2523719808299379,0.4363286527662577
1990-01-05,-0.1165815714604241,0.3820075280178266
1990-02-02,-0.8129126344965217,-0.3965873926338319
1990-03-09,-0.6007481313263252,-0.032575538704247786
1990-04-06,-0.20109233709035745,0.44054621961086315
1990-05-04,-0.621022171858104,-0.22113433058731502
1990-06-01,-0.43272757620069413,0.11664891574470837
1990-07-06,-0.46817255175130795,-0.07509814118991193
