date,credit_rating_wi,credit_rating_ni,credit_rating,gdp_wi,gdp_ni,gdp,house_mkt_wi,house_mkt_ni,house_mkt,inflation_wi,inflation_ni,inflation,monetary_wi,monetary_ni,monetary,oil_wi,oil_ni,oil,unemp_wi,unemp_ni,unemp,usd_wi,usd_ni,usd
1980-06-02,,0.4362276692978812,0.4362276692978812,,0.4362276692978812,0.4362276692978812,,0.0,0.0,,1.7449106771915246,1.7449106771915246,,1.3086830078936431,1.3086830078936431,,1.3086830078936431,1.3086830078936431,,1.3086830078936431,1.3086830078936431,,0.0,0.0
1980-06-03,,0.4362276692978812,0.4362276692978812,,0.4362276692978812,0.4362276692978812,,0.0,0.0,,1.3086830078936431,1.3086830078936431,,1.3086830078936431,1.3086830078936431,,1.3086830078936431,1.3086830078936431,,0.0,0.0,,0.0,0.0
1980-06-04,,0.0,0.0,,0.4362276692978812,0.4362276692978812,,0.0,0.0,,2.181138346489406,2.181138346489406,,0.4362276692978812,0.4362276692978812,,2.6173660157872867,2.6173660157872867,,2.181138346489406,2.181138346489406,,0.0,0.0
1980-06-05,,0.0,0.0,,0.0,0.0,,0.8724553385957623,0.8724553385957623,,2.181138346489406,2.181138346489406,,1.3086830078936431,1.3086830078936431,,2.181138346489406,2.181138346489406,,0.0,0.0,,0.0,0.0
1980-06-06,,0.0,0.0,,0.4362276692978812,0.4362276692978812,,0.0,0.0,,2.181138346489406,2.181138346489406,,0.8724553385957623,0.8724553385957623,,0.4362276692978812,0.4362276692978812,,0.4362276692978812,0.4362276692978812,,0.0,0.0
1980-06-09,,0.0,0.0,,0.4362276692978812,0.4362276692978812,,0.0,0.0,,3.0535936850851684,3.0535936850851684,,0.8724553385957623,0.8724553385957623,,1.7449106771915246,1.7449106771915246,,2.6173660157872867,2.6173660157872867,,0.0,0.0
1980-06-10,,0.0,0.0,,0.4362276692978812,0.4362276692978812,,0.4362276692978812,0.4362276692978812,,2.6173660157872867,2.6173660157872867,,2.181138346489406,2.181138346489406,,1.7449106771915246,1.7449106771915246,,0.4362276692978812,0.4362276692978812,,0.0,0.0
1980-06-11,,0.0,0.0,,0.0,0.0,,0.4362276692978812,0.4362276692978812,,1.3086830078936431,1.3086830078936431,,1.3086830078936431,1.3086830078936431,,3.0535936850851684,3.0535936850851684,,1.3086830078936431,1.3086830078936431,,0.0,0.0
1980-06-12,,0.4362276692978812,0.4362276692978812,,0.0,0.0,,0.0,0.0,,1.7449106771915246,1.7449106771915246,,1.3086830078936431,1.3086830078936431,,2.181138346489406,2.181138346489406,,2.181138346489406,2.181138346489406,,0.0,0.0
1980-06-13,,0.0,0.0,,0.0,0.0,,0.4362276692978812,0.4362276692978812,,2.6173660157872867,2.6173660157872867,,2.181138346489406,2.181138346489406,,1.3086830078936431,1.3086830078936431,,0.4362276692978812,0.4362276692978812,,0.0,0.0
1980-06-16,,0.0,0.0,,0.4362276692978812,0.4362276692978812,,0.4362276692978812,0.4362276692978812,,2.181138346489406,2.181138346489406,,1.7449106771915246,1.7449106771915246,,0.4362276692978812,0.4362276692978812,,1.7449106771915246,1.7449106771915246,,0.0,0.0
1980-06-17,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.8724553385957623,0.8724553385957623,,0.8724553385957623,0.8724553385957623,,1.7449106771915246,1.7449106771915246,,0.8724553385957623,0.8724553385957623,,0.0,0.0
1980-06-18,,0.0,0.0,,1.3086830078936431,1.3086830078936431,,0.4362276692978812,0.4362276692978812,,2.181138346489406,2.181138346489406,,0.4362276692978812,0.4362276692978812,,0.4362276692978812,0.4362276692978812,,0.4362276692978812,0.4362276692978812,,0.0,0.0
1980-06-19,,0.0,0.0,,0.8724553385957623,0.8724553385957623,,0.4362276692978812,0.4362276692978812,,1.7449106771915246,1.7449106771915246,,0.0,0.0,,2.181138346489406,2.181138346489406,,1.7449106771915246,1.7449106771915246,,0.0,0.0
1980-06-20,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.3086830078936431,1.3086830078936431,,0.8724553385957623,0.8724553385957623,,2.6173660157872867,2.6173660157872867,,1.3086830078936431,1.3086830078936431,,0.0,0.0
1980-06-23,,0.0,0.0,,0.0,0.0,,0.0,0.0,,2.6173660157872867,2.6173660157872867,,0.8724553385957623,0.8724553385957623,,1.7449106771915246,1.7449106771915246,,1.3086830078936431,1.3086830078936431,,0.0,0.0
1980-06-24,,0.0,0.0,,0.4362276692978812,0.4362276692978812,,0.0,0.0,,2.6173660157872867,2.6173660157872867,,1.7449106771915246,1.7449106771915246,,1.3086830078936431,1.3086830078936431,,2.181138346489406,2.181138346489406,,0.0,0.0
1980-06-25,,0.0,0.0,,0.4362276692978812,0.4362276692978812,,0.0,0.0,,2.6173660157872867,2.6173660157872867,,0.0,0.0,,0.8724553385957623,0.8724553385957623,,1.7449106771915246,1.7449106771915246,,0.0,0.0
1980-06-26,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.4362276692978812,0.4362276692978812,,0.0,0.0,,0.4362276692978812,0.4362276692978812,,0.8724553385957623,0.8724553385957623,,0.4362276692978812,0.4362276692978812
1980-06-27,,0.0,0.0,,0.0,0.0,,0.4362276692978812,0.4362276692978812,,1.3086830078936431,1.3086830078936431,,1.3086830078936431,1.3086830078936431,,1.3086830078936431,1.3086830078936431,,1.7449106771915246,1.7449106771915246,,0.0,0.0
